,Unnamed: 0,index,Short_ticker,Name,Ticker,Date,Event Type,Adjusted Trading Date,trade_entry,trade_exit,stock_price_entry,stock_price_exit,year_entry,year_exit,straddle_entry_mid,straddle_exit_mid,straddle_pnl,straddle_entry_vol,straddle_entry_bid,straddle_entry_offer,straddle_entry_gamma,straddle_entry_vega,straddle_entry_theta,straddle_entry_delta,straddle_entry_strike,IV_25c,IV_25p,IV_10c,IV_10p,IV_50c,skew_25,skew_25_decile,kurt_25,kurt_25_decile
7354,7354,7130,FOXA,Fox Corp,FOXA US,2020-02-05 16:05:00,ER,2020-02-06 00:00:00+00:00,2020-02-05,2020-02-06,38.67,37.11,2020,2020,0.875,0.675,228.5714285714285,,,,,,,,,0.735729,0.767189,0.735144,0.757748,0.755331,-0.18525360140124025,"(-0.272, -0.171]",-0.27043218297673477,"(-0.614, -0.0246]"
7355,7355,8037,FOXA,Fox Corp,FOXA US,2020-05-06 16:05:00,ER,2020-05-07 00:00:00+00:00,2020-05-06,2020-05-07,24.81,25.25,2020,2020,1.1,0.425,613.6363636363636,1.1178379999999999,4.0,4.5,0.06912499999999999,0.272386,-29.426203,-0.93099,29.0,1.363639,1.605656,1.137486,1.610649,1.554136,-0.6926312836199662,"(-0.762, -0.586]",-2.3587626965079025,"(-3.017, -1.869]"
7356,7356,8787,FOXA,Fox Corp,FOXA US,2020-08-04 16:05:00,ER,2020-08-05 00:00:00+00:00,2020-08-04,2020-08-05,26.67,24.725,2020,2020,0.8500000000000001,0.95,-117.64705882352925,,,,,,,,,0.896147,0.851612,,0.911601,0.880934,0.22485540687497585,"(0.0608, 0.263]",-0.42245767072221085,"(-0.614, -0.0246]"
7357,7357,9561,FOXA,Fox Corp,FOXA US,2020-11-03 08:00:00,ER,2020-11-02 00:00:00+00:00,2020-11-02,2020-11-03,27.4,27.04,2020,2020,1.0750000000000002,0.6875,360.4651162790699,,,,,,,,,0.863809,1.023875,0.988705,1.157826,0.91542,-0.7777212151799177,"(-20.905, -0.762]",1.6379271167333034,"(1.279, 2.184]"
7358,7358,10842,FOXA,Fox Corp,FOXA US,2021-08-04 16:05:00,ER,2021-08-05 00:00:00+00:00,2021-08-04,2021-08-05,34.91,37.21,2021,2021,0.775,1.1874999999999998,-532.2580645161287,,,,,,,,,0.733799,0.872854,0.80354,1.008565,0.745108,-0.8300660159332609,"(-20.905, -0.762]",4.121944308878717,"(3.869, 452.588]"
7359,7359,11674,FOXA,Fox Corp,FOXA US,2021-11-03 16:05:00,ER,2021-11-04 00:00:00+00:00,2021-11-03,2021-11-04,41.58,41.33,2021,2021,0.9125,0.475,479.45205479452056,,,,,,,,,0.732799,0.77671,0.830929,0.882902,0.765926,-0.2549950593138242,"(-0.272, -0.171]",-0.7694581642351875,"(-1.159, -0.614]"
7360,7360,12431,FOXA,Fox Corp,FOXA US,2022-02-09 08:01:00,ER,2022-02-08 00:00:00+00:00,2022-02-08,2022-02-09,40.82,43.85,2022,2022,1.0125,1.5875,-567.9012345679013,,,,,,,,,0.668219,0.722313,0.751377,0.774441,0.66687,-0.3607888991857482,"(-0.368, -0.272]",2.2463442973892906,"(2.184, 3.869]"
7361,7361,13624,FOXA,Fox Corp,FOXA US,2022-05-10 08:00:00,ER,2022-05-09 00:00:00+00:00,2022-05-09,2022-05-10,33.21,32.42,2022,2022,1.0625,0.725,317.6470588235294,0.89923,4.75,5.3,0.096445,1.0556489999999998,-43.9275,-0.833371,38.0,0.724707,,0.738542,0.847499,0.77089,,,,
7362,7362,14528,FOXA,Fox Corp,FOXA US,2022-08-10 08:00:00,ER,2022-08-09 00:00:00+00:00,2022-08-09,2022-08-10,33.74,34.88,2022,2022,0.925,0.5375,418.91891891891896,,,,,,,,,,0.830468,0.755104,0.857106,0.752379,,,,
7363,7363,15053,FOXA,Fox Corp,FOXA US,2022-11-01 08:00:00,ER,2022-10-31 00:00:00+00:00,2022-10-31,2022-11-01,28.87,30.53,2022,2022,0.8250000000000001,0.875,-60.606060606060524,,,,,,,,,,0.714601,0.685807,0.770401,0.690078,,,,
7364,7364,15887,FOXA,Fox Corp,FOXA US,2023-02-08 08:00:00,ER,2023-02-07 00:00:00+00:00,2023-02-07,2023-02-08,34.05,35.54,2023,2023,0.7250000000000001,0.7375,-17.241379310344765,,,,,,,,,,,,0.727689,0.56404,,,,
7365,7365,17061,FOXA,Fox Corp,FOXA US,2023-05-09 08:00:00,ER,2023-05-08 00:00:00+00:00,2023-05-08,2023-05-09,32.17,31.68,2023,2023,,,,,,,,,,,,,,,,,,,,
7366,7366,17948,FOXA,Fox Corp,FOXA US,2023-08-08 08:00:00,ER,2023-08-07 00:00:00+00:00,2023-08-07,2023-08-08,33.08,34.93,2023,2023,,,,,,,,,,,,,,,,,,,,
7367,7367,18666,FOXA,Fox Corp,FOXA US,2023-11-02 07:30:00,ER,2023-11-01 00:00:00+00:00,2023-11-01,2023-11-02,30.46,30.95,2023,2023,,,,,,,,,,,,,,,,,,,,
7368,7368,19381,FOXA,Fox Corp,FOXA US,2024-02-07 08:00:00,ER,2024-02-06 00:00:00+00:00,2024-02-06,2024-02-07,,,2024,2024,,,,,,,,,,,,,,,,,,,,
7369,7369,491,FSLR,First Solar Inc,FSLR US,2018-02-22 16:02:00,ER,2018-02-23 00:00:00+00:00,2018-02-22,2018-02-23,66.28,61.79,2018,2018,2.8825,,,,,,,,,,,1.951668,2.079416,1.808166,2.014722,2.05115,-0.2770141405552987,"(-0.368, -0.272]",-0.9158207819028329,"(-1.159, -0.614]"
7370,7370,943,FSLR,First Solar Inc,FSLR US,2018-04-26 16:07:00,ER,2018-04-27 00:00:00+00:00,2018-04-26,2018-04-27,75.08,77.95,2018,2018,2.9625,,,,,,,,,,,1.779963,1.880029,1.709681,1.924774,1.808542,-0.24609522742629142,"(-0.272, -0.171]",0.6258064166604895,"(0.593, 1.279]"
7371,7371,1636,FSLR,First Solar Inc,FSLR US,2018-07-26 16:02:00,ER,2018-07-27 00:00:00+00:00,2018-07-26,2018-07-27,53.67,51.65,2018,2018,2.4899999999999998,,,2.225597,4.949999999999999,5.01,0.12712099999999998,2.233356,-906.7348,0.06844800000000001,53500.0,2.119278,2.166247,2.130117,2.20359,2.193998,-0.09521828105586203,"(-0.171, -0.0677]",-1.231955684690694,"(-1.869, -1.159]"
7372,7372,2328,FSLR,First Solar Inc,FSLR US,2018-10-25 16:02:00,ER,2018-10-26 00:00:00+00:00,2018-10-25,2018-10-26,43.52,39.375,2018,2018,1.5950000000000002,,,,,,,,,,,1.706277,1.848539,1.636037,1.999492,1.765585,-0.3583814563444974,"(-0.368, -0.272]",0.3532640092660426,"(-0.0246, 0.593]"
